SID,Age,Sex,Language,Experimenter,Entered_By,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response_final,Correct_final,Mem_check_1_single,Mem_check_1_double,Mem_check_1_final,Mem_check_2_single,Mem_check_2_double,Mem_check_2_final,Notes_single,Notes_double,Unit_task_repeat_alts,Exclude_trial_single,Exclude_trial_double,Exclude_trial_final,Exclude_trial_reason
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,10,TireHydrant,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,11,CloverKite,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,12,PresentDucck,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,14,BlockHatDrum,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,16,HatChairRainbow,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,17,HourglassMugBell,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,18,DrumRainbowHourglass,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,19,BellBlockHat,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,20,ChairDrumMug,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,21,RainbowMugHat,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-03,4.610540726,M,Cantonese,KG,KLH,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,GiveN,Excluded from analysis,GiveN,1,6,NA,10,10,0,,,,,,,,,NA,0,0,0,
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,GiveN,Excluded from analysis,GiveN,2,9,NA,10,10,0,,,,,,,,,NA,0,0,0,
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,GiveN,Excluded from analysis,GiveN,3,7,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,GiveN,Excluded from analysis,GiveN,4,5,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,Training,1,3,3,3,0,1,1,1,,1,1,,,,0,0,0,
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,1,5,6,6,6,1,1,1,1,,1,1,,,,0,0,0,
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,2,7,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,3,16,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,4,24,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,5,52,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,6,71,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,7,105,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,8,107,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,9,116,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,10,224,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,11,252,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,SF,not enough trials,SF,12,271,NA,NA,NA,NA,,,,,,,,,,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,Training,1,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,1,5,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,2,7,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,3,16,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,4,24,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,5,52,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,6,71,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,7,105,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,8,107,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,9,116,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,10,224,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,11,252,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,more than 20% of data missing,1,NN,not enough trials,NN,12,271,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,Sample Item B,SockFlower,NA,NA,NA,NA,,,,,,,,,NA,0,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,7,PresentTire,NA,NA,NA,NA,,,,,,,,,NA,0,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,8,KiteHydrant,NA,NA,NA,NA,,,,,,,,,NA,0,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,9,DuckClover,NA,NA,NA,NA,,,,,,,,,NA,0,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,10,TireHydrant,NA,NA,NA,NA,,,,,,,,,NA,0,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,11,CloverKite,NA,NA,NA,NA,,,,,,,,,NA,0,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,12,PresentDucck,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-04,3.923340178,M,Cantonese,CL,KLH,1,More than 20% of data missing,1,WPPSI,not enough trials,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,GiveN,1,6,NA,6,6,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,GiveN,2,9,NA,9,9,1,,,,,,,,,NA,0,,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,GiveN,3,7,NA,7,7,1,,,,,,,,,NA,0,,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,GiveN,4,5,NA,5,5,1,,,,,,,,,NA,0,,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,Training,1,2,2,2,1,1,1,1,,,,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,1,5,6,6,6,1,1,1,1,,,,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,2,7,8,8,8,1,1,1,1,,,,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,3,16,18,18,18,0,0,0,0,1,1,1,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,4,24,26,26,26,0,1,1,1,,,,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,5,52,54,54,54,0,0,0,0,0,0,0,,82,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,6,71,72,72,72,1,1,1,1,,,,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,7,105,107,107,107,0,0,0,0,1,1,1,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,8,107,108,108,108,1,1,1,1,,,,,,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,9,116,118,118,118,0,0,0,0,0,0,0,,118,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,10,224,226,226,226,0,0,0,0,0,0,0,,220,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,11,252,254,254,254,0,0,0,0,0,0,0,,52 she said 54,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,SF,12,271,272,272,272,1,0,0,0,0,0,0,,270,,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,1,5,6,6,6,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,2,7,8,8,8,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,3,16,18,18,18,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,4,24,28,28,28,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,5,52,56,56,56,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,6,71,78,78,78,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,7,105,100,100,100,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,8,107,101,101,101,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,9,116,IDK,IDK,IDK,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,10,224,14,14,14,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,11,252,71,71,71,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,NN,12,271,80,80,80,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,Sample Item B,SockFlower,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,7,PresentTire,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,8,KiteHydrant,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,9,DuckClover,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,10,TireHydrant,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,11,CloverKite,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,12,PresentDucck,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,13,BellRainbowChair,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,14,BlockHatDrum,1,1,1,1,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,15,MugHourglassBlock,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,16,HatChairRainbow,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,17,HourglassMugBell,0,0,0,0,,,,,,,,,NA,0,0,0,
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
070218-CW-05,4.435318275,F,Cantonese,KG,KLH,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,NA,1,1,1,no data
